National Communication Categories,SG Source Sector,CCP mapping,IPCC,SourceName,Pollutant,EmissionYear,Emissions (MtCO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,1998,7.31137E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,1999,4.49017E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2000,5.24121E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2001,5.40741E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2002,5.45354E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2003,5.23773E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2004,0.000002525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2005,0.000002525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2006,0.000002525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2007,0.000002525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2008,0.000002525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,CH4,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,BaseYear,0.000430324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,1990,0.000430324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,1995,3.69988E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,1998,4.35758E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,1999,2.67614E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2000,3.12376E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2001,3.22281E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2002,3.25031E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2003,3.12168E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2004,0.000015049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2005,0.000015049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2006,0.000015049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2007,0.000015049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2008,0.000015049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Electric arc furnaces,N2O,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,BaseYear,0.001394184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,1990,0.001394184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,1995,6.38712E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,1998,7.46924E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,1999,4.63744E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2000,5.37547E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2001,5.47109E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2002,5.44618E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2003,5.47625E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2004,3.15597E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2005,2.25022E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2006,2.25522E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2007,2.27115E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2008,2.27925E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1a_Steel,Ladle arc furnaces,CO2,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,BaseYear,0.2441718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,1990,0.2441718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,1995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,1998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,1999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CO2,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,BaseYear,2.15468E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,1990,2.15468E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,1995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,1998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,1999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,CH4,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,N2O,BaseYear,2.56838E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,N2O,1990,2.56838E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,N2O,1995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,N2O,1998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,N2O,1999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,N2O,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,N2O,2001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,N2O,2002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,N2O,2003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,N2O,2004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial processes,Business and Industrial Process,Industry,2C1b_Pig_iron,Iron and steel - flaring,N2O,2005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
